feature,label
S Q R Q K D Y E L E K Q K K L E K E R Q E Q L Q K E Q E K A F F A Q L Q L D E E T G E F L P I Q P A Q H I Q T D T S G S V S Y S Q V A H I P K Q D A L Y F E D C M,1
H Q Q E Q E T Q G R P P A N P E M D N L P L E P N S I L G Q V G R Q L A L I G D D I N R R Y D T E F Q N L L E Q L Q P T A G N A Y E L F T K I A S S L F K S G I S,1
C F D L H D T E D C P T Q A Q M S E D P P H S T H H G S R G E E R P Y C E I C E M F G H W A T N C N D D E T F X X X X X X X X X X X X X X X X X X X X X X X X X X,1
M P A I T G T G L M T Y R S Q A V Q E H A S T N M G L E A I I R K A L M G K Y D Q W E E S P P L S A N A F N P L N A S A S L P A A M P I T A A D G R S D H T L T S,1
E L A R R P G E L A R R Q M S L T E K G G Q P T V P R Q N S A G P Q R R I D Q P P P P P P P P P P A P R G R T P P T L L S T L Q Y P R P S S G T L A S A S P D W A,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R,1
N L P V D E N S Q T T Q N S E T E D Y S D R R I G R N E P C P C G S G K K Y K H C H G S R V A R Q X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
S S S A L H I T D C R L K G N S K Y P N C D Y Q T S N Y Q K R I I V A C E G N P Y V P V H L D A S V X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
F Q E S G L H L S P T A A E A K E K A R A M R V N K R A P Q M D W N R K R E I F S N F X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
E F I K I V E A A E N E Y Q T A I S E N Y Q T M S D T T F K A L R R Q L P V T R T K I D W N K I L S Y K I G K E M Q N A X X X X X X X X X X X X X X X X X X X X X,1
K G I N Q N P I G I I E A A V G V S E D L L N L N G M E A K N N E Q S G K S Q T V I V G S W G A K V S T S S N G K A F D D G A F T G I R E I N L S Y N K E T A I G,1
Q H I R Q Y A S G G Q P I G R H G E A T D R I L D V T D N I F S S M G D A G E M V R Q A R I L A Q A T S D L V N A I K A D A E G E S D L E N S R K L L S A A K L L,1
S D S L I Y D D G L S E E E T P L V D C N N A P L P R A L P S T W I E N K L Y G M S Y P N W P E E S P V P L T R F D G T N S V F S R Y A N D S V Y A N W M G F T L,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M L S L R Q S I R F F K P A T R T L C S S R Y L L Q Q K P V V K T A Q N L A E V N G P E T L I G P G A K,1
D T S N Q S Q T M D W T D V P L I R D I V M E P Q G N S S S S D K S N S Q S S G N E G V I I N N F Y S N Q Y Q N S I D L S A S G G N A G D A P Q T N G Q L S N I L,1
X X X X X X X X X X X X X X X X X X X X X M S G R G K G G K G L G K G G A K R H R K V L R D N I Q G I T K P A I R R L A R R G G V K R I S G L I Y E E T R G V L K,1
I P A T R R V V L G D G V Q L P P G D Y S T T P G G T L F S T T P G G T R I I Y D R K F L M E C R N S P V T K T P P R D L P T I P G V T S P S S D E P P M E A S Q,1
X X X X X X X X X X X X X X X X X X X X X X X X H F P G F G Q S L L F G Y P V Y V F G D C V Q G D W C P I S G G L C S A R L H R H A L L A T C P E H Q I T W D P I,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M D V E A W L T A S F D E V I E V D D L T S S A A A S F A R F V D R H A A E L A A I V A,1
E R A R G R G R G R G E K R P R S P S S Q S S S S G S P P R R P P P G R R P F F H P V G E A D Y F E Y H Q E G G P D G E P D V P P G A I E Q G P A D D P G E G P S,1
X X X X X X X X X X X M L P T A V L L V L A V S V V A R D N T T C D G P C G V R F R Q N R Q G G V R I I G G Q D A A H G A W P W M V S L Q I F T Y H N N R R Y H V,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M D D D D F G G F E A A E T F D G G N G E T Q T T S P A I P W A A F P T V S G V H L S P P,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P T T G G V K K P H R Y R P G T V A L R E,1
A L T T A T Q T T H L E L Q R G R Q V T V P R A W L L F L R G S L P T F R S S L F L W V R P N G R V G P L V A G R R P S A L S Q G R G Q D L L S T V S I R Y S G H,1
X X X X X X X M V I Q M K S I K K L I I A S A L S M M A A S C Y A G S F L P N S E Q Q K S V D I V F S S P Q D L T V S L I P V S G L K A G K N A P S A K I A K L V,1
M A P T V L V H S R A A S G L V L S G S E I P K E T L S P P G N G C S I Y R S E I I S T A P S S W V V P G P S P N E E N N G K S L S L K N K A L D W A I P Q Q R S,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M S G R P R T T S F A E S C K P V P Q P S A F G S M K V S R D K D G S K V T T V V A T P G Q,1
K A N L Q D S G E Q D E L L K E I E P V L S I L T G G G K A V N R G G P A K A E M K D T G I Q V D R D L D G K L H K A P P L G G E N D R V F N D L W G K G N V P V,1
T E H R I N N K L K I T D A N T L N Y V T E T N A D T I D K N H A I Y E K A K E V S S A L S K V L S K I D D T S A E L L T E D I S N L K N N N D I T A E N N N I Y,1
X X X X X X X X X X X X X X X X X X X X X X X M S S S Q S G V C P C Q G S A S H P T I L Y T L L S P G P R T R P M A P A S R S H C L C Q Q H R P V R L C A P H R T,1
E E E V V I R S A N F S D N A K T I I V Q L N K S V K I N C T R P S S N K R K R I H I G P G R A F V A T K S I T G D K R Q A H C N I S K A E W N K T L T L I V N K,1
K K Q Y T S I H H G I I E V D A A V T P E E R H L S K M Q Q N G Y E N P T Y K F F E Q M H N X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
E I H I G D V C L P P G H P D A I N F D D S G V F D T F K S Y D F T P M D S S A V Y V L S S M A R Q R R A S L S C G G P G T G Q E F A G S E F S K S C G S P G S S,1
G M A P L T Q E Q K P V A K V V N D N A P Q T A K E P D Y L D I P A F L R K Q A D X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
D S G E Q D E L L K E I E P V L S I L T G G G K A V N R G G P A K A E M K D T G I Q V D R D L D G K L H K A P P L G G E N D R V F N D L W G K G N V P V V L N N P,1
X X X X X X X X X X X X X X X X T A P E Q A P A P A R P Y Q G V R V K E P V K E L L R R K R G H A S S G A A P A P T A V V L P H Q P L A T Y T T V G S S C L D M E,1
X X X X X X X X X X X X X M L P T A V L L V L A V S V A A R D N A T C D G P C G L R F R Q K L E S G M R V V G G M S A E P G A W P W M V S L Q I F M Y H N N R R Y,1
S G G Q K Q R I A I A R A L I R Q P R V L L L D E A T S A L D T E S E K V V Q E A L D K A R E G R T C I V I A H R L S T I Q N A D L I V V I D N G K V K E H G T H,1
G I S A T V F R T V L D Y Y K T G I I N C P D G I S I P D L R D T C D Y L C I N F D F N T I R C Q D L S A L L H E L S N D G A H K Q F D H Y L E E L I L P I M V G,1
R K W F L A N G I N Q N P I G I I E A A V G V S E D L L N L N G M E A K N D E Q S G I S Q T V I V G P W G A K V S T S S N G K A F D D G A F T G I R E I N L S Y N,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M A E Q I S H K K S L R V S S L N K D R R L L L R E F Y N L E N E P N K G R Q E A R I G E K A S E,1
C E G S N V C G N G N K C K L G S D G E E N Q C V T G E G T P K P Q S H N D G D F E E I P E E Y L Q X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X X X X X R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R E I R R Y Q K S T E L L I R K L P F Q R,1
L V T M N E Y P V P K T L Q A R F V R Q I D F R P K I Y L R K S L Q N S E F L L E K R I L Q S G M T L L L L L I W F R P V A D F A T D I Q S R I V E W K E R L D S,1
T Y N A E L L V L L E N E R T L D F H D S N V K N L Y E K V K S Q L K N N A K E I G N G C F E F Y H K C N D E C M E S V K N G T Y D Y P K Y S E E S K L N R E K I,1
L T E M S R G V K L L A A L L E D E G G S G R P L L Q A A K G L A G A V S E L L R S A Q P A S A E P R Q N L L Q A A G N V G Q A S G E L L Q Q I G E S D T D P H F,1
I T P V D T Q Q A M V R R E S V V N L E N F K K Q Y V R R R W K L S F S I V S L C N H L T R S L M K K V H L R T S E D L R N C E S D T E E N I A R R K A L H P R R,1
E S S G M L L V P M L I A L V V V L A L V A L L L L W R Q R Q K R R T G A L T L S G G G K R N G V V D A W A G P A R V P D E E A T T T S G A G G N K G S E V L E T,1
G E A T D R I L D V T D N I F S S M G D A G E M V R Q A R I L A Q A T S D L V N A I K A D A E G E S D L E N S R K L L S A A K L L A D A T A R M V E A A K G A A A,1
S T L Y E F A R E S P A N D E Y A L A A Y R K I A R D I P I A V A C K D N A T F W E R V R S I L K S G L N F A S T I P G P V G V A A T G I K G I I E T I G S L W V,1
M D S E M S S D S K L D L V E K L F A I D T E P K T P F I T Q A M E D L D L E M L A P Y I P M D D D F Q L R S L T P E E S L S C G P V Q S L Q S S P V H V I Q D I,1
X X X X X X X X X X X X X X X X X X X M S G R G K G G K G L G K G G A K R H R K V L R D N I Q G I T K P A I R R L A R R G G V K R I S G L I Y E E T R G V L K I F,1
T H W S D S S S E V V N P Y A E V G E P R N S L S T R Q Q E E H I Y D E V A A D P V Y S V I Q N F S R N A P V T G R L M G S P G Q G I Q S T Y A L L A N S A G L R,1
P A T F I K A I D G D T V K L M Y K G Q P M T F R L L L V D T P E T K H P K K G V E K Y G P E A S A F T K K M V E N A K K I E V E F D K G Q R T D K Y G R G L A Y,1
N H R I R T N P A V V K T E N S W S N K A K S I C Q Q Q K P Q R R P C S E L L K Y L T T N D D P P H T K P T E T R N S S R D K C T S K K K A H T Q S Q S Q H L Q A,1
X X X X X X X X X X X X X X X X X X X X X X X X X X H F P G F G Q S L L F G Y P V Y V F G D C V Q G D W C P I S G G L C S A R L H R H A L L A T C P E H Q I T W D,1
F F T V F V Q G M T I R P L V E L L A V K K K K E S K R S I N E E I H T Q F L D H L L T G I E D I C G H Y G H H H W K D K L N R F N K S Y V K K W L I A G E R S S,1
G L L F L P V T V C Q S G I N V S D N S A K P T L T I K S F N G G P Q N T F E E F P L S D I E G W T G A T T T I K A E C P E D S I S T L H V N N A T I G Y L R S S,1
Q G N K C I L G S N G E K N Q C V T G E G T P K P Q S H N D G D F E E I P E E Y L Q X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
A T R R V V L G D G V Q L P P G D Y S T T P G G T L F S T T P G G T R I I Y D R K F L M E C R N S P V T K T P P R D L P T I P G V T S P S S D E P P M E A S Q S H,1
V V I R S A N F S D N A K T I I V Q L N K S V K I N C T R P S S N K R K R I H I G P G R A F V A T K S I T G D K R Q A H C N I S K A E W N K T L T L I V N K L R E,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M K R V M F H A K I H R A T V T Q A D L H Y V G S V T V D Q D L L D A A G I L P F E Q,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M K R V M F H A K I H R A T V T Q A D L H Y V G S V T V D Q D L L D A A G I L P F,1
L E F R K D N E G Q C I G I V L P K G H E G D T L S S R Y P A V F I N E S E P F S D K E R S E L S E L K R T D S D A Y E K L Y S E T I S K H V S D G S Y G N R V I,1
M N N E I T A S K I D D G N N S K P L S P G W T D Q T A Y N A F G I T T G M F N T T T M D D V Y N Y L F D D E D T P P N P K K E X X X X X X X X X X X X X X X X X,1
M E N I P D I P S K P Q K P T D S L L N G P Q M D K N V A G V I A S Q D Q V D D L L D S L G F X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M T F E M L Y S K I H R A T I T D A N L N Y I G S I T I D E D L A K L A K L R E G M K V E I V D V N,1
S Q T H R V D L G T L R G Y Y N Q S E A G S H T V Q R M Y G C D V G S D W R F L R G Y H Q Y A Y D G K D Y I A L K E D L R S W T A A D M A A Q T T K H K W E T A H,1
D R E E R G G E R G E R G D G G F A R R R R N E D D I N N N N N I V E D V E R K R E F Y I P P E P S N D A I E I F S S G I A S G I H F S K Y N N I P V K V T G S D,1
C Q K I G T Q G N V N F G G R P Q L P G S H P A S S P A Q G N R Q E S T V S F N P Y E P E L A P W A A D K G P Q R E A L P M D T E V Y E S P Y A D P E E I R P K E,1
T Q S T S P G I Q N G Q Y K S E N C V G N R N H F A L D R P S E T H A D Y L L R T G Q V V D I S D T I Y P R N P A M C S E E A R L K T F Q N W P D Y A H L S P R E,1
X X X X X X X X X X X X X X X X M S T S Q P G A C P C Q G A A S R P A I L Y A L L S S S L K A V P R P R S R C L C R Q H R P V Q L C A P H R T C R E A L D V L A K,1
H P I T K F I M T C M A A D L E V A T S T W V L V G G V L A A L A A Y C L T T G S V V I V G R I I L S G K P A I V P D R E V L Y Q Q F D E M E E C A T H L P Y I E,1
D R E E R G G E R R G R L D R E E R G G E R G E R G D G G F A R R R R N E D D I N N N N N I V E D V E R K R E F Y I P P E P S N D A I E I F S S G I A S G I H F S,1
V E S Y S E D D E S K F F S Y G Q Y P A G L A H K I Q S A N H M D D N D T E L D T P I N Y S L K Y S D E Q L N S G R Q S P T Q N E R W S R P K H I I D S E M K Q S,1
V D E E F L R S D H P A I L R S Q A R L P G F H G L R S P L D T S S V L Y T A V Q P N E G D N D Y I I P L P D P K P E V A D E G P L E G S P S L A S S T L N E V N,1
Q I A S P K R P G P S D N G N E I P T K F V Q K V T I T K E G K K R V A P Q L L T T L S A T P S T S R L A S T Q L Q H T G S S Q L P P Q Q F S Q P I N S L P K G G,1
R P W C Y V Q V G L K P L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y V C G,1
L F Y G N A G Y R L P L P A S F P A G S P L G E Q P P E G Q F L Q H R A E V Q I A R K L Q C I A D Q F H R L H T Q Q H Q Q N R D R A W W Q V F L F L Q N L A L N R,1
X X X X X X X X X X X X X X X X M L P T A V L L V L A V S V A A R D N A T C D G P C G L R F R Q K L E S G M R V V G G M S A E P G A W P W M V S L Q I F M Y H N N,1
D E Y A L A A Y R K I A R D I P I A V A C K D N A T F W E R V R S I L K S G L N F A S T I P G P V G V A A T G I K G I I E T I G S L W V X X X X X X X X X X X X X,1
R N P D N R R R P W C Y V Q V G L K L L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G,1
A G A P G F P G P R G P P G P Q G A T G P L G P K G Q T G E P G I A G F K G E Q G P K G E P G P A G P Q G A P G P A G E E G K R G A R G E P G G V G P I G P P G E,1
M L E S A G G L I Q T A R A L A V N P R D P P R W S V L A G H S R T V S D S I K K L I T S M R D K A P G Q L E C E T A I A A L N S C L R D L D Q A S L A A V S Q Q,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M K R V M F H A K I H R A T V T Q A D L H Y V G S V T V D Q D L L D A A G I L P F E Q V D I Y D I T N,1
K Y G E G N R R S G R G G S G I R S S R L E E D D G D V A M S D A Q D G P R V R Y N P Y T T R P N R R G D T W H D R D R I H V T V R R D R A P P E R G G A G T S Q,1
R S A S P S S I D D S Q D N T A G G P A T T T L I P R K V E S S K V S K K R I A P T P V Y P X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
Y G N Y G Y N S Q G Y G G Y G G Y D Y T G Y N N Y Y G Y G D Y S N Q Q S G Y G K V S R R G G H Q N S Y K P Y X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M G D S I L S Q A E I D A L L N G D S G S E E P E I I T A N E T D V K P Y D P T T Q R,1
D C R E T G N S K Y P N C A Y Q T T Q A E K H I I V A C E G N P Y V P V H Y D A S V X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
A K K L E Q L K P R A K P K Q A D E S L N F E E Q I L E A A K S I A A A T S A L V K A A S A A Q R E L V A Q G K V G A I P A N A D D D G Q W S Q G L I S A A R M V,1
G A F L I S C M V G S V I V Y K M K S G T K K S D F H S Q M A V H K L A K S I P L R R Q V T V S A D S S A S M N S G V L L V R P S R L S S S G T P M L A G V S E Y,1
I S A K T M L E S A G G L I Q T A R A L A V N P R D P P R W S V L A G H S R T V S D S I K K L I T S M R D K A P G Q L E C E T A I A A L N S C L R D L D Q A S L A,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X K E T A A A K F E R Q H M D S S T S A A S S S N Y C N Q M M K S R N L T K D R C K P V N T F V H E,1
D R D E M D L S D W L V T P Q E S H K L R K P E N G S R E T S E K F K L L F Q S Y N V N D W L V K T D S C T N C Q G N Q P K G V E I E N L G N L K C L N D H L E A,1
E D C P T Q A Q M S E D P P H S T H H G S R G E E R P Y C E I C E M F G H W A T N C N D D E T F X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
A L R H P W I T P V D T Q Q A M V R R E S V V N L E N F K K Q Y V R R R W K L S F S I V S L C N H L T R S L M K K V H L R T S E D L R N C E S D T E E N I A R R K,1
X X X X X X X X X X X X X X X M P R E D A H F I Y G Y P K K G H G H S Y T T A E E A A G I G I L T V I L G V L L L I G C W Y C R R R N G Y R A L M D K S L H V G T,1
R L T I Q E A L R H P W I M P V D N Q Q A M V R R E S V V N L E N F K K Q Y V R R R W K L S F S I V S L C N H L T R S L M K K V H L R T S E D L R N C E S D T E E,1
L Q P L G H N K S K A S S S L D G F M D S F D L Q G Q S T L K I S N P K G W V T F E E E E D F G V K G K S K S A C S D L L G N Q P G S F S G S N L T L N D D W N K,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M D F G S L E T V V A N S A F I A A R G S F D G S S T P S S R D K K Y L A K L R L P P L S K C E G L,1
F E N G A T Q S T S P G I Q N G Q Y K S E N C V G N R N H F A L D R P S E T H A D Y L L R T G Q V V D I S D T I Y P R N P A M C S E E A R L K T F Q N W P D Y A H,1
S V P K N G K Q G A Q G R P Q K Q T F P I Q Q K S Q H N K S V V Q E T P Q T Q N L Y P D L S E I K K E Y N V K E K D Q V E D L N L D S L W E X X X X X X X X X X X,1
Q F S G V S P P F D P L A L E C Y H N L K M R F P V A V S S R E N S K F W E G V L R V L N Q I S G T L S V I P G P V G T I S A G V H Q L T G M Y M X X X X X X X X,1
T M D W T D V P L I R D I V M E P Q G N S S S S D K S N S Q S S G N E G V I I N N F Y S N Q Y Q N S I D L S A S G G N A G D A P Q T N G Q L S N I L G G A A N A F,1
N P N S T L Y E F A R E S P A N D E Y A L A A Y R K I A R D I P I A V A C K D N A T F W E R V R S I L K S G L N F A S T I P G P V G V A A T G I K G I I E T I G S,1
S A L F Q F S G V S P P F D P L A L E C Y H N L K M R F P V A V S S R E N S K F W E G V L R V L N Q I S G T L S V I P G P V G T I S A G V H Q L T G M Y M X X X X,1
R E R A L P G Q K A R D D V N S E P A Q P T E E Q P Q A E G P Y A G P L E R Q R P L K V R A K L P Q H E G P Y A G P M E R Q K P L K V K A R A P V V K E G P Y E G,1
T L P A N F R V N S S M S S P Y M Q P K K M Q M D G N G S G I Q R L D S A T V R T Y S C X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
P A L A V R N G L S E A G T G S N F G G G G G G N Y N D F G S Y N N Q S S N F G P M K G G N F G G R S S G P Y G G G G Y G S S S G G G S Y G G G R R F X X X X X X,1
P W C Y V Q V G L K P L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y V C G G,1
H G G V I T E E M A A S L L D Q L I E E V L A D N L P P P S H F E P P T L H E L Y D L D V T A P E D P N E E A V S Q I F P E S V M L A V Q E G I D L F T F P P A P,1
E G L K S D A D G K L L T E G G E N E N L R K N A S K K E T S L F Q G F K S Y L P I A E L A I E N T E R L N Y D T N G T S G T V G A K D V M S K T N E R D E I H T,1
F L V G V T T A G M D L N Q L R S S H H H D S S D E P S E S S E P C C D S C R C T K S I P P Q C H C A D I R L N S C H S A C K S C M C T R S M P G K C R C L D T D,1
P I V I S A K T M L E S A G G L I Q T A R A L A V N P R D P P R W S V L A G H S R T V S D S I K K L I T S M R D K A P G Q L E C E T A I A A L N S C L R D L D Q A,1
M T I R P L V E L L A V K K K K E S K R S I N E E I H T Q F L D H L L T G I E D I C G H Y G H H H W K D K L N R F N K S Y V K K W L I A G E R S S E P Q L I S F Y,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X C T R P N N N T R K S I H L G P G R A F Y A T G E I I G D I R Q A H C X X X X X X X X X X X X X X X X X X,1
G R G L W D S F R Q S E R G E E T I E E K F E I T G T M R R L A D Q S L P P N F S S L E N F R A Y V D G F E P N G C I E G K L S Q M S K E V N A R I E P F L K T T,1
